No.,名称,经度(度),纬度(度),高程(米)
1360,0,110.307793929,31.034809276,854.039
1361,0,110.475039094,31.034809276,772.214
1362,0,110.642284259,31.034809276,761.938
1363,0,110.809529425,31.034809276,571.994
1364,0,110.976774590,31.034809276,396.824
1365,0,111.144019755,31.034809276,587.098
1366,0,111.311264920,31.034809276,418.266
1367,0,111.478510085,31.034809276,442.892
1368,0,111.645755251,31.034809276,278.521
1369,0,111.813000416,31.034809276,107.794
1370,0,111.980245581,31.034809276,90.521
1371,0,112.147490746,31.034809276,93.627
1372,0,112.314735911,31.034809276,77.432
1373,0,112.481981077,31.034809276,52.015
1374,0,112.649226242,31.034809276,40.922
1375,0,112.816471407,31.034809276,56.098
1376,0,112.983716572,31.034809276,89.626
1377,0,113.150961737,31.034809276,68.443
1378,0,113.318206903,31.034809276,49.161
1379,0,113.485452068,31.034809276,47.722
1380,0,113.652697233,31.034809276,34.883
1381,0,113.819942398,31.034809276,26.305
1382,0,113.987187563,31.034809276,30.336
1383,0,114.154432729,31.034809276,28.126
1384,0,114.321677894,31.034809276,29.670
1385,0,114.488923059,31.034809276,35.187
1386,0,114.656168224,31.034809276,31.896
1387,0,114.823413389,31.034809276,35.887
1388,0,114.990658555,31.034809276,116.633
1389,0,115.157903720,31.034809276,179.144
1390,0,115.325148885,31.034809276,202.068
1391,0,115.492394050,31.034809276,264.420
1392,0,115.659639215,31.034809276,274.994
1393,0,115.826884381,31.034809276,291.606
1394,0,115.994129546,31.034809276,658.364
1395,0,116.161374711,31.034809276,1008.673
1396,0,116.328619876,31.034809276,702.654
1397,0,116.495865041,31.034809276,592.457
1398,0,116.663110207,31.034809276,259.662
1399,0,116.830355372,31.034809276,118.365
1400,0,116.997600537,31.034809276,20.195
1401,0,117.164845702,31.034809276,30.135
1402,0,117.332090867,31.034809276,32.742
1403,0,117.499336033,31.034809276,103.895
1404,0,117.666581198,31.034809276,20.934
1405,0,117.833826363,31.034809276,84.656
1406,0,118.001071528,31.034809276,118.111
1407,0,106.962890625,30.867564111,274.945
1408,0,107.130135790,30.867564111,502.475
1409,0,107.297380955,30.867564111,633.122
1410,0,107.464626121,30.867564111,526.225
1411,0,107.631871286,30.867564111,514.341
1412,0,107.799116451,30.867564111,637.152
1413,0,107.966361616,30.867564111,543.133
1414,0,108.133606781,30.867564111,620.818
1415,0,108.300851947,30.867564111,432.749
1416,0,108.468097112,30.867564111,533.110
1417,0,108.635342277,30.867564111,803.394
1418,0,108.802587442,30.867564111,690.293
1419,0,108.969832607,30.867564111,689.163
1420,0,109.137077773,30.867564111,1082.259
1421,0,109.304322938,30.867564111,1324.355
1422,0,109.471568103,30.867564111,1293.707
1423,0,109.638813268,30.867564111,1152.000
1424,0,109.806058433,30.867564111,952.613
1425,0,109.973303599,30.867564111,1240.959
1426,0,110.140548764,30.867564111,1149.284
1427,0,110.307793929,30.867564111,1213.392
1428,0,110.475039094,30.867564111,1335.450
1429,0,110.642284259,30.867564111,1402.762
1430,0,110.809529425,30.867564111,860.670
1431,0,110.976774590,30.867564111,537.161
1432,0,111.144019755,30.867564111,259.638
1433,0,111.311264920,30.867564111,136.736
1434,0,111.478510085,30.867564111,138.777
1435,0,111.645755251,30.867564111,167.148
1436,0,111.813000416,30.867564111,110.536
1437,0,111.980245581,30.867564111,68.589
1438,0,112.147490746,30.867564111,68.644
1439,0,112.314735911,30.867564111,60.910
1440,0,112.481981077,30.867564111,53.733
1441,0,112.649226242,30.867564111,36.551
1442,0,112.816471407,30.867564111,36.180
1443,0,112.983716572,30.867564111,40.292
1444,0,113.150961737,30.867564111,32.884
1445,0,113.318206903,30.867564111,28.515
1446,0,113.485452068,30.867564111,28.600
1447,0,113.652697233,30.867564111,24.034
1448,0,113.819942398,30.867564111,25.044
1449,0,113.987187563,30.867564111,24.242
1450,0,114.154432729,30.867564111,22.276
1451,0,114.321677894,30.867564111,25.469
1452,0,114.488923059,30.867564111,20.815
1453,0,114.656168224,30.867564111,19.173
1454,0,114.823413389,30.867564111,21.635
1455,0,114.990658555,30.867564111,63.494
1456,0,115.157903720,30.867564111,84.750
1457,0,115.325148885,30.867564111,99.565
1458,0,115.492394050,30.867564111,146.128
1459,0,115.659639215,30.867564111,318.865
1460,0,115.826884381,30.867564111,407.388
1461,0,115.994129546,30.867564111,452.863
1462,0,116.161374711,30.867564111,678.345
1463,0,116.328619876,30.867564111,418.780
1464,0,116.495865041,30.867564111,161.202
1465,0,116.663110207,30.867564111,76.173
1466,0,116.830355372,30.867564111,34.984
1467,0,116.997600537,30.867564111,66.255
1468,0,117.164845702,30.867564111,15.491
1469,0,117.332090867,30.867564111,11.428
1470,0,117.499336033,30.867564111,13.007
1471,0,117.666581198,30.867564111,20.905
1472,0,117.833826363,30.867564111,41.741
1473,0,118.001071528,30.867564111,78.115
1474,0,106.962890625,30.700318946,730.711
1475,0,107.130135790,30.700318946,393.003
1476,0,107.297380955,30.700318946,409.936
1477,0,107.464626121,30.700318946,441.495
1478,0,107.631871286,30.700318946,450.929
1479,0,107.799116451,30.700318946,550.209
1480,0,107.966361616,30.700318946,450.632
1481,0,108.133606781,30.700318946,481.975
1482,0,108.300851947,30.700318946,866.748
1483,0,108.468097112,30.700318946,948.079
1484,0,108.635342277,30.700318946,916.241
1485,0,108.802587442,30.700318946,1050.847
1486,0,108.969832607,30.700318946,1369.883
1487,0,109.137077773,30.700318946,1697.189
1488,0,109.304322938,30.700318946,1435.342
1489,0,109.471568103,30.700318946,1180.018
1490,0,109.638813268,30.700318946,866.446
1491,0,109.806058433,30.700318946,809.483
1492,0,109.973303599,30.700318946,1261.853
1493,0,110.140548764,30.700318946,732.159
1494,0,110.307793929,30.700318946,1223.023
1495,0,110.475039094,30.700318946,1120.060
1496,0,110.642284259,30.700318946,1473.956
1497,0,110.809529425,30.700318946,1068.265
1498,0,110.976774590,30.700318946,574.999
1499,0,111.144019755,30.700318946,295.699
1500,0,111.311264920,30.700318946,169.135
1501,0,111.478510085,30.700318946,138.193
1502,0,111.645755251,30.700318946,115.111
1503,0,111.813000416,30.700318946,68.784
1504,0,111.980245581,30.700318946,45.500
1505,0,112.147490746,30.700318946,46.199
1506,0,112.314735911,30.700318946,43.277
1507,0,112.481981077,30.700318946,36.961
1508,0,112.649226242,30.700318946,32.143
1509,0,112.816471407,30.700318946,34.081
1510,0,112.983716572,30.700318946,31.256
1511,0,113.150961737,30.700318946,29.979
1512,0,113.318206903,30.700318946,27.418
1513,0,113.485452068,30.700318946,26.372
1514,0,113.652697233,30.700318946,27.057
1515,0,113.819942398,30.700318946,28.663
1516,0,113.987187563,30.700318946,24.218
1517,0,114.154432729,30.700318946,21.830
1518,0,114.321677894,30.700318946,37.403
1519,0,114.488923059,30.700318946,40.010
1520,0,114.656168224,30.700318946,27.667
1521,0,114.823413389,30.700318946,23.956
1522,0,114.990658555,30.700318946,35.948
1523,0,115.157903720,30.700318946,92.575
1524,0,115.325148885,30.700318946,101.071
1525,0,115.492394050,30.700318946,266.745
1526,0,115.659639215,30.700318946,352.002
1527,0,115.826884381,30.700318946,213.960
1528,0,115.994129546,30.700318946,194.235
1529,0,116.161374711,30.700318946,227.231
1530,0,116.328619876,30.700318946,234.471
1531,0,116.495865041,30.700318946,37.570
1532,0,116.663110207,30.700318946,32.381
1533,0,116.830355372,30.700318946,84.221
1534,0,116.997600537,30.700318946,17.812
1535,0,117.164845702,30.700318946,6.519
1536,0,117.332090867,30.700318946,12.575
1537,0,117.499336033,30.700318946,141.989
1538,0,117.666581198,30.700318946,360.146
1539,0,117.833826363,30.700318946,225.203
1540,0,118.001071528,30.700318946,152.651
1541,0,106.962890625,30.533073781,519.270
1542,0,107.130135790,30.533073781,437.387
1543,0,107.297380955,30.533073781,803.895
1544,0,107.464626121,30.533073781,483.454
1545,0,107.631871286,30.533073781,474.328
1546,0,107.799116451,30.533073781,481.242
1547,0,107.966361616,30.533073781,429.443
1548,0,108.133606781,30.533073781,314.393
1549,0,108.300851947,30.533073781,598.787
1550,0,108.468097112,30.533073781,1049.794
1551,0,108.635342277,30.533073781,1235.501
1552,0,108.802587442,30.533073781,1291.658
1553,0,108.969832607,30.533073781,1305.640
1554,0,109.137077773,30.533073781,1219.629
1555,0,109.304322938,30.533073781,1081.657
1556,0,109.471568103,30.533073781,782.646
1557,0,109.638813268,30.533073781,887.855
1558,0,109.806058433,30.533073781,1133.921
1559,0,109.973303599,30.533073781,1022.800
1560,0,110.140548764,30.533073781,826.835
1561,0,110.307793929,30.533073781,1238.134
1562,0,110.475039094,30.533073781,1252.308
1563,0,110.642284259,30.533073781,1502.853
1564,0,110.809529425,30.533073781,905.782
1565,0,110.976774590,30.533073781,450.101
1566,0,111.144019755,30.533073781,615.419
1567,0,111.311264920,30.533073781,301.860
1568,0,111.478510085,30.533073781,96.002
1569,0,111.645755251,30.533073781,53.386
1570,0,111.813000416,30.533073781,40.492
1571,0,111.980245581,30.533073781,35.509
1572,0,112.147490746,30.533073781,32.228
1573,0,112.314735911,30.533073781,31.179
1574,0,112.481981077,30.533073781,28.923
1575,0,112.649226242,30.533073781,28.563
1576,0,112.816471407,30.533073781,30.056
1577,0,112.983716572,30.533073781,30.993
1578,0,113.150961737,30.533073781,29.164
1579,0,113.318206903,30.533073781,28.514
1580,0,113.485452068,30.533073781,31.185
1581,0,113.652697233,30.533073781,26.290
1582,0,113.819942398,30.533073781,22.493
1583,0,113.987187563,30.533073781,31.937
1584,0,114.154432729,30.533073781,24.792
1585,0,114.321677894,30.533073781,35.510
1586,0,114.488923059,30.533073781,25.454
1587,0,114.656168224,30.533073781,19.084
1588,0,114.823413389,30.533073781,22.970
1589,0,114.990658555,30.533073781,25.462
1590,0,115.157903720,30.533073781,37.389
1591,0,115.325148885,30.533073781,73.695
1592,0,115.492394050,30.533073781,103.779
1593,0,115.659639215,30.533073781,96.594
1594,0,115.826884381,30.533073781,146.606
1595,0,115.994129546,30.533073781,293.095
1596,0,116.161374711,30.533073781,282.799
1597,0,116.328619876,30.533073781,81.560
1598,0,116.495865041,30.533073781,108.344
1599,0,116.663110207,30.533073781,13.412
1600,0,116.830355372,30.533073781,15.632
1601,0,116.997600537,30.533073781,15.283
1602,0,117.164845702,30.533073781,61.874
1603,0,117.332090867,30.533073781,118.534
1604,0,117.499336033,30.533073781,161.490
1605,0,117.666581198,30.533073781,217.215
1606,0,117.833826363,30.533073781,299.065
1607,0,118.001071528,30.533073781,176.013
1608,0,106.962890625,30.365828616,405.861
1609,0,107.130135790,30.365828616,348.504
1610,0,107.297380955,30.365828616,422.505
1611,0,107.464626121,30.365828616,437.093
1612,0,107.631871286,30.365828616,434.712
1613,0,107.799116451,30.365828616,534.742
1614,0,107.966361616,30.365828616,380.821
1615,0,108.133606781,30.365828616,922.788
1616,0,108.300851947,30.365828616,1350.400
1617,0,108.468097112,30.365828616,1460.107
1618,0,108.635342277,30.365828616,1447.939
1619,0,108.802587442,30.365828616,1336.300
1620,0,108.969832607,30.365828616,1268.002
1621,0,109.137077773,30.365828616,1210.299
1622,0,109.304322938,30.365828616,959.215
1623,0,109.471568103,30.365828616,598.980
1624,0,109.638813268,30.365828616,946.910
1625,0,109.806058433,30.365828616,1479.659
1626,0,109.973303599,30.365828616,1564.915
1627,0,110.140548764,30.365828616,1139.568
1628,0,110.307793929,30.365828616,1223.287
1629,0,110.475039094,30.365828616,1319.754
1630,0,110.642284259,30.365828616,832.186
1631,0,110.809529425,30.365828616,1106.597
1632,0,110.976774590,30.365828616,888.401
1633,0,111.144019755,30.365828616,529.388
1634,0,111.311264920,30.365828616,399.728
1635,0,111.478510085,30.365828616,229.079
1636,0,111.645755251,30.365828616,98.851
1637,0,111.813000416,30.365828616,51.039
1638,0,111.980245581,30.365828616,37.749
1639,0,112.147490746,30.365828616,36.381
1640,0,112.314735911,30.365828616,33.120
1641,0,112.481981077,30.365828616,28.643
1642,0,112.649226242,30.365828616,28.176
1643,0,112.816471407,30.365828616,27.732
1644,0,112.983716572,30.365828616,27.957
1645,0,113.150961737,30.365828616,27.758
1646,0,113.318206903,30.365828616,26.230
1647,0,113.485452068,30.365828616,24.641
1648,0,113.652697233,30.365828616,24.465
1649,0,113.819942398,30.365828616,22.769
1650,0,113.987187563,30.365828616,24.626
1651,0,114.154432729,30.365828616,20.427
1652,0,114.321677894,30.365828616,40.213
1653,0,114.488923059,30.365828616,26.235
1654,0,114.656168224,30.365828616,26.343
1655,0,114.823413389,30.365828616,68.621
1656,0,114.990658555,30.365828616,55.345
1657,0,115.157903720,30.365828616,32.841
1658,0,115.325148885,30.365828616,24.840
1659,0,115.492394050,30.365828616,87.951
1660,0,115.659639215,30.365828616,214.213
1661,0,115.826884381,30.365828616,342.394
1662,0,115.994129546,30.365828616,288.442
1663,0,116.161374711,30.365828616,32.834
1664,0,116.328619876,30.365828616,21.883
1665,0,116.495865041,30.365828616,25.346
1666,0,116.663110207,30.365828616,34.953
1667,0,116.830355372,30.365828616,17.769
1668,0,116.997600537,30.365828616,60.249
1669,0,117.164845702,30.365828616,148.818
1670,0,117.332090867,30.365828616,298.463
1671,0,117.499336033,30.365828616,197.477
1672,0,117.666581198,30.365828616,519.875
1673,0,117.833826363,30.365828616,418.845
1674,0,118.001071528,30.365828616,413.385
1675,0,106.962890625,30.198583450,436.071
1676,0,107.130135790,30.198583450,355.109
1677,0,107.297380955,30.198583450,417.060
1678,0,107.464626121,30.198583450,431.380
1679,0,107.631871286,30.198583450,383.164
1680,0,107.799116451,30.198583450,302.590
1681,0,107.966361616,30.198583450,646.164
1682,0,108.133606781,30.198583450,848.709
1683,0,108.300851947,30.198583450,1038.813
1684,0,108.468097112,30.198583450,1407.886
1685,0,108.635342277,30.198583450,1241.222
1686,0,108.802587442,30.198583450,1069.615
1687,0,108.969832607,30.198583450,1175.779
1688,0,109.137077773,30.198583450,959.368
1689,0,109.304322938,30.198583450,972.788
1690,0,109.471568103,30.198583450,821.806
1691,0,109.638813268,30.198583450,1135.837
1692,0,109.806058433,30.198583450,1537.008
1693,0,109.973303599,30.198583450,1483.095
1694,0,110.140548764,30.198583450,1092.821
1695,0,110.307793929,30.198583450,1540.288
1696,0,110.475039094,30.198583450,1466.618
1697,0,110.642284259,30.198583450,1108.499
1698,0,110.809529425,30.198583450,833.869
1699,0,110.976774590,30.198583450,848.711
1700,0,111.144019755,30.198583450,600.560
1701,0,111.311264920,30.198583450,517.103
1702,0,111.478510085,30.198583450,271.697
1703,0,111.645755251,30.198583450,101.854
1704,0,111.813000416,30.198583450,51.970
1705,0,111.980245581,30.198583450,35.263
1706,0,112.147490746,30.198583450,34.319
1707,0,112.314735911,30.198583450,32.572
1708,0,112.481981077,30.198583450,29.977
1709,0,112.649226242,30.198583450,28.268
1710,0,112.816471407,30.198583450,26.593
1711,0,112.983716572,30.198583450,25.664
1712,0,113.150961737,30.198583450,25.580
1713,0,113.318206903,30.198583450,25.146
1714,0,113.485452068,30.198583450,23.710
1715,0,113.652697233,30.198583450,23.715
1716,0,113.819942398,30.198583450,24.658
1717,0,113.987187563,30.198583450,26.677
1718,0,114.154432729,30.198583450,22.906
1719,0,114.321677894,30.198583450,37.599
1720,0,114.488923059,30.198583450,49.758
1721,0,114.656168224,30.198583450,130.084
1722,0,114.823413389,30.198583450,86.428
1723,0,114.990658555,30.198583450,58.046
1724,0,115.157903720,30.198583450,49.607
1725,0,115.325148885,30.198583450,32.924
1726,0,115.492394050,30.198583450,26.806
1727,0,115.659639215,30.198583450,33.167
1728,0,115.826884381,30.198583450,30.993
1729,0,115.994129546,30.198583450,21.347
1730,0,116.161374711,30.198583450,19.560
1731,0,116.328619876,30.198583450,10.516
1732,0,116.495865041,30.198583450,13.769
1733,0,116.663110207,30.198583450,22.290
1734,0,116.830355372,30.198583450,70.312
1735,0,116.997600537,30.198583450,211.683
1736,0,117.164845702,30.198583450,227.250
1737,0,117.332090867,30.198583450,255.004
1738,0,117.499336033,30.198583450,573.695
1739,0,117.666581198,30.198583450,292.023
1740,0,117.833826363,30.198583450,340.776
1741,0,118.001071528,30.198583450,700.726
1742,0,106.962890625,30.031338285,585.634
1743,0,107.130135790,30.031338285,370.871
1744,0,107.297380955,30.031338285,365.293
1745,0,107.464626121,30.031338285,291.096
1746,0,107.631871286,30.031338285,505.327
1747,0,107.799116451,30.031338285,533.454
1748,0,107.966361616,30.031338285,672.054
1749,0,108.133606781,30.031338285,1207.487
1750,0,108.300851947,30.031338285,1340.644
1751,0,108.468097112,30.031338285,1227.653
1752,0,108.635342277,30.031338285,966.789
1753,0,108.802587442,30.031338285,824.555
1754,0,108.969832607,30.031338285,972.305
1755,0,109.137077773,30.031338285,1054.484
1756,0,109.304322938,30.031338285,1074.895
1757,0,109.471568103,30.031338285,879.326
1758,0,109.638813268,30.031338285,1161.138
1759,0,109.806058433,30.031338285,1216.008
1760,0,109.973303599,30.031338285,1082.536
1761,0,110.140548764,30.031338285,1178.314
1762,0,110.307793929,30.031338285,1129.345
1763,0,110.475039094,30.031338285,1275.372
1764,0,110.642284259,30.031338285,1199.083
1765,0,110.809529425,30.031338285,610.440
1766,0,110.976774590,30.031338285,492.369
1767,0,111.144019755,30.031338285,473.773
1768,0,111.311264920,30.031338285,256.613
1769,0,111.478510085,30.031338285,158.667
1770,0,111.645755251,30.031338285,95.203
1771,0,111.813000416,30.031338285,47.448
1772,0,111.980245581,30.031338285,37.527
1773,0,112.147490746,30.031338285,35.167
1774,0,112.314735911,30.031338285,32.740
1775,0,112.481981077,30.031338285,31.719
1776,0,112.649226242,30.031338285,30.388
1777,0,112.816471407,30.031338285,28.630
1778,0,112.983716572,30.031338285,28.005
1779,0,113.150961737,30.031338285,25.121
1780,0,113.318206903,30.031338285,21.944
1781,0,113.485452068,30.031338285,22.202
1782,0,113.652697233,30.031338285,25.674
1783,0,113.819942398,30.031338285,31.186
1784,0,113.987187563,30.031338285,42.963
1785,0,114.154432729,30.031338285,42.609
1786,0,114.321677894,30.031338285,49.983
1787,0,114.488923059,30.031338285,135.102
1788,0,114.656168224,30.031338285,344.721
1789,0,114.823413389,30.031338285,249.288
1790,0,114.990658555,30.031338285,160.245
1791,0,115.157903720,30.031338285,118.491
1792,0,115.325148885,30.031338285,57.338
1793,0,115.492394050,30.031338285,22.386
1794,0,115.659639215,30.031338285,19.239
1795,0,115.826884381,30.031338285,16.250
1796,0,115.994129546,30.031338285,12.296
1797,0,116.161374711,30.031338285,12.858
1798,0,116.328619876,30.031338285,18.680
1799,0,116.495865041,30.031338285,33.141
1800,0,116.663110207,30.031338285,96.180
1801,0,116.830355372,30.031338285,135.799
1802,0,116.997600537,30.031338285,198.170
1803,0,117.164845702,30.031338285,485.639
1804,0,117.332090867,30.031338285,200.460
1805,0,117.499336033,30.031338285,228.390
1806,0,117.666581198,30.031338285,231.466
1807,0,117.833826363,30.031338285,292.763
1808,0,118.001071528,30.031338285,253.388
1809,0,106.962890625,29.864093120,361.138
1810,0,107.130135790,29.864093120,444.011
1811,0,107.297380955,29.864093120,355.883
1812,0,107.464626121,29.864093120,411.534
1813,0,107.631871286,29.864093120,797.644
1814,0,107.799116451,29.864093120,894.758
1815,0,107.966361616,29.864093120,1106.339
1816,0,108.133606781,29.864093120,1338.582
1817,0,108.300851947,29.864093120,1357.748
1818,0,108.468097112,29.864093120,944.947
1819,0,108.635342277,29.864093120,796.522
1820,0,108.802587442,29.864093120,910.690
1821,0,108.969832607,29.864093120,803.821
1822,0,109.137077773,29.864093120,772.837
1823,0,109.304322938,29.864093120,790.289
1824,0,109.471568103,29.864093120,789.492
1825,0,109.638813268,29.864093120,855.790
1826,0,109.806058433,29.864093120,1054.277
1827,0,109.973303599,29.864093120,987.605
1828,0,110.140548764,29.864093120,958.127
1829,0,110.307793929,29.864093120,637.082
1830,0,110.475039094,29.864093120,897.656
1831,0,110.642284259,29.864093120,806.957
1832,0,110.809529425,29.864093120,545.475
1833,0,110.976774590,29.864093120,413.901
1834,0,111.144019755,29.864093120,335.293
1835,0,111.311264920,29.864093120,213.303
1836,0,111.478510085,29.864093120,113.951
1837,0,111.645755251,29.864093120,64.029
1838,0,111.813000416,29.864093120,43.543
1839,0,111.980245581,29.864093120,36.015
1840,0,112.147490746,29.864093120,33.458
1841,0,112.314735911,29.864093120,32.998
1842,0,112.481981077,29.864093120,34.123
1843,0,112.649226242,29.864093120,35.596
1844,0,112.816471407,29.864093120,35.322
1845,0,112.983716572,29.864093120,29.718
1846,0,113.150961737,29.864093120,25.782
1847,0,113.318206903,29.864093120,23.522
1848,0,113.485452068,29.864093120,40.402
1849,0,113.652697233,29.864093120,56.962
1850,0,113.819942398,29.864093120,106.018
1851,0,113.987187563,29.864093120,99.124
1852,0,114.154432729,29.864093120,210.551
1853,0,114.321677894,29.864093120,130.225
1854,0,114.488923059,29.864093120,254.230
1855,0,114.656168224,29.864093120,256.802
1856,0,114.823413389,29.864093120,223.024
1857,0,114.990658555,29.864093120,117.646
1858,0,115.157903720,29.864093120,106.088
1859,0,115.325148885,29.864093120,160.144
1860,0,115.492394050,29.864093120,112.261
1861,0,115.659639215,29.864093120,40.732
1862,0,115.826884381,29.864093120,37.080
1863,0,115.994129546,29.864093120,29.049
1864,0,116.161374711,29.864093120,24.549
1865,0,116.328619876,29.864093120,56.048
1866,0,116.495865041,29.864093120,123.035
1867,0,116.663110207,29.864093120,168.748
1868,0,116.830355372,29.864093120,73.231
1869,0,116.997600537,29.864093120,162.805
1870,0,117.164845702,29.864093120,203.361
1871,0,117.332090867,29.864093120,127.956
1872,0,117.499336033,29.864093120,309.751
1873,0,117.666581198,29.864093120,356.844
1874,0,117.833826363,29.864093120,440.312
1875,0,118.001071528,29.864093120,365.458
1876,0,106.962890625,29.696847955,593.070
1877,0,107.130135790,29.696847955,632.827
1878,0,107.297380955,29.696847955,696.765
1879,0,107.464626121,29.696847955,709.932
1880,0,107.631871286,29.696847955,1192.041
1881,0,107.799116451,29.696847955,1276.412
1882,0,107.966361616,29.696847955,999.426
1883,0,108.133606781,29.696847955,886.725
1884,0,108.300851947,29.696847955,967.275
1885,0,108.468097112,29.696847955,797.971
1886,0,108.635342277,29.696847955,733.066
1887,0,108.802587442,29.696847955,844.321
1888,0,108.969832607,29.696847955,804.291
1889,0,109.137077773,29.696847955,792.501
1890,0,109.304322938,29.696847955,739.984
1891,0,109.471568103,29.696847955,655.720
1892,0,109.638813268,29.696847955,883.907
1893,0,109.806058433,29.696847955,683.538
1894,0,109.973303599,29.696847955,537.942
1895,0,110.140548764,29.696847955,543.689
1896,0,110.307793929,29.696847955,635.468
1897,0,110.475039094,29.696847955,533.424
1898,0,110.642284259,29.696847955,577.281
1899,0,110.809529425,29.696847955,585.578
1900,0,110.976774590,29.696847955,615.365
1901,0,111.144019755,29.696847955,322.812
1902,0,111.311264920,29.696847955,182.364
1903,0,111.478510085,29.696847955,108.637
1904,0,111.645755251,29.696847955,65.392
1905,0,111.813000416,29.696847955,46.582
1906,0,111.980245581,29.696847955,35.547
1907,0,112.147490746,29.696847955,32.221
1908,0,112.314735911,29.696847955,32.996
1909,0,112.481981077,29.696847955,34.913
1910,0,112.649226242,29.696847955,37.360
1911,0,112.816471407,29.696847955,34.766
1912,0,112.983716572,29.696847955,28.488
1913,0,113.150961737,29.696847955,30.794
1914,0,113.318206903,29.696847955,55.413
1915,0,113.485452068,29.696847955,115.397
1916,0,113.652697233,29.696847955,190.844
1917,0,113.819942398,29.696847955,236.672
1918,0,113.987187563,29.696847955,130.140
1919,0,114.154432729,29.696847955,340.746
1920,0,114.321677894,29.696847955,211.382
1921,0,114.488923059,29.696847955,243.362
1922,0,114.656168224,29.696847955,230.135
1923,0,114.823413389,29.696847955,271.935
1924,0,114.990658555,29.696847955,213.016
1925,0,115.157903720,29.696847955,211.036
1926,0,115.325148885,29.696847955,245.519
1927,0,115.492394050,29.696847955,162.050
1928,0,115.659639215,29.696847955,72.908
1929,0,115.826884381,29.696847955,207.701
1930,0,115.994129546,29.696847955,271.569
1931,0,116.161374711,29.696847955,23.077
1932,0,116.328619876,29.696847955,64.794
1933,0,116.495865041,29.696847955,136.563
1934,0,116.663110207,29.696847955,67.798
1935,0,116.830355372,29.696847955,50.922
1936,0,116.997600537,29.696847955,125.377
1937,0,117.164845702,29.696847955,193.268
1938,0,117.332090867,29.696847955,183.950
1939,0,117.499336033,29.696847955,306.210
1940,0,117.666581198,29.696847955,415.012
1941,0,117.833826363,29.696847955,489.415
1942,0,118.001071528,29.696847955,461.317
1943,0,106.962890625,29.529602790,690.436
1944,0,107.130135790,29.529602790,645.510
1945,0,107.297380955,29.529602790,731.075
1946,0,107.464626121,29.529602790,781.872
1947,0,107.631871286,29.529602790,1127.383
1948,0,107.799116451,29.529602790,820.838
1949,0,107.966361616,29.529602790,733.027
1950,0,108.133606781,29.529602790,728.109
1951,0,108.300851947,29.529602790,834.323
1952,0,108.468097112,29.529602790,827.845
1953,0,108.635342277,29.529602790,764.263
1954,0,108.802587442,29.529602790,1071.322
1955,0,108.969832607,29.529602790,1155.891
1956,0,109.137077773,29.529602790,686.327
1957,0,109.304322938,29.529602790,670.457
1958,0,109.471568103,29.529602790,802.719
1959,0,109.638813268,29.529602790,798.325
1960,0,109.806058433,29.529602790,588.700
1961,0,109.973303599,29.529602790,439.515
1962,0,110.140548764,29.529602790,650.718
1963,0,110.307793929,29.529602790,537.841
1964,0,110.475039094,29.529602790,598.479
1965,0,110.642284259,29.529602790,368.685
1966,0,110.809529425,29.529602790,424.775
1967,0,110.976774590,29.529602790,458.731
1968,0,111.144019755,29.529602790,243.953
1969,0,111.311264920,29.529602790,152.209
1970,0,111.478510085,29.529602790,135.046
1971,0,111.645755251,29.529602790,91.193
1972,0,111.813000416,29.529602790,57.263
1973,0,111.980245581,29.529602790,40.986
1974,0,112.147490746,29.529602790,31.668
1975,0,112.314735911,29.529602790,30.669
1976,0,112.481981077,29.529602790,30.069
1977,0,112.649226242,29.529602790,29.406
1978,0,112.816471407,29.529602790,27.248
1979,0,112.983716572,29.529602790,28.348
1980,0,113.150961737,29.529602790,50.580
1981,0,113.318206903,29.529602790,94.343
1982,0,113.485452068,29.529602790,244.830
1983,0,113.652697233,29.529602790,216.015
1984,0,113.819942398,29.529602790,169.679
1985,0,113.987187563,29.529602790,205.063
1986,0,114.154432729,29.529602790,268.518
1987,0,114.321677894,29.529602790,343.760
1988,0,114.488923059,29.529602790,561.216
1989,0,114.656168224,29.529602790,290.963
1990,0,114.823413389,29.529602790,329.925
1991,0,114.990658555,29.529602790,253.527
1992,0,115.157903720,29.529602790,179.865
1993,0,115.325148885,29.529602790,133.096
1994,0,115.492394050,29.529602790,106.363
1995,0,115.659639215,29.529602790,90.898
1996,0,115.826884381,29.529602790,167.055
1997,0,115.994129546,29.529602790,220.496
1998,0,116.161374711,29.529602790,28.048
1999,0,116.328619876,29.529602790,60.938
2000,0,116.495865041,29.529602790,34.534
2001,0,116.663110207,29.529602790,28.582
2002,0,116.830355372,29.529602790,52.111
2003,0,116.997600537,29.529602790,100.150
2004,0,117.164845702,29.529602790,108.457
2005,0,117.332090867,29.529602790,223.263
2006,0,117.499336033,29.529602790,170.605
2007,0,117.666581198,29.529602790,196.955
2008,0,117.833826363,29.529602790,163.191
2009,0,118.001071528,29.529602790,326.358
2010,0,106.962890625,29.362357624,763.285
2011,0,107.130135790,29.362357624,590.676
2012,0,107.297380955,29.362357624,803.387
2013,0,107.464626121,29.362357624,904.116
2014,0,107.631871286,29.362357624,1286.811
2015,0,107.799116451,29.362357624,853.406
2016,0,107.966361616,29.362357624,1042.523
2017,0,108.133606781,29.362357624,963.955
2018,0,108.300851947,29.362357624,796.837
2019,0,108.468097112,29.362357624,787.678
2020,0,108.635342277,29.362357624,727.237
